user_id,amount,hour,device_change,location_change,fraud
1527,3639.992965759346,0,1,0,0
1354,843.7243579483953,3,0,0,0
1558,2113.6300715249204,9,0,0,0
1762,98.63987320364235,10,0,0,0
1186,3123.2527287864464,6,1,1,0
1030,2424.2953659994464,3,1,0,0
1259,3297.363781368472,0,0,1,1
1420,7983.809883043991,0,0,1,1
1528,3487.3086680677843,16,1,0,0
1550,1158.9730863687778,9,0,0,0
1303,664.6968801898772,4,1,1,1
1941,5785.547280453418,6,0,1,0
1985,648.2511295087875,7,1,0,0
1943,528.8141781524623,1,0,1,1
1038,694.3289924622752,8,1,1,0
1488,2132.961196445966,3,0,1,1
1643,397.8095614540397,11,1,0,0
1541,8347.593826697708,10,0,1,0
1669,10166.654135543138,4,1,1,1
1277,10926.19982012795,11,0,1,1
1202,119.73224455563644,20,0,0,0
1065,8767.30750999105,3,0,0,0
1107,17874.011113804194,12,0,1,1
1267,8564.21462881325,21,0,1,0
1221,3334.5355460591577,0,0,1,1
1803,3624.24522747131,17,1,0,0
1529,391.19043980433275,3,1,0,0
1089,6221.501731421426,3,0,1,1
1692,184.47616979188535,7,1,1,0
1254,1146.9918186939758,19,0,1,0
1454,14182.571189078848,5,0,1,1
1252,1646.2465084482942,3,1,1,1
1256,421.7758328745542,3,0,1,1
1382,10449.956294641883,10,0,1,1
1441,12431.798425210947,8,1,0,1
1857,621.2300225439867,13,0,0,0
1598,6003.084860775592,3,0,0,0
1089,1484.971620286723,12,1,1,0
1748,1440.7363235577573,5,1,0,0
1389,914.2716064002773,12,0,1,0
1581,137.2218212448184,2,0,0,0
1043,935.9611136704741,22,0,0,0
1711,165.83072482797738,6,0,0,0
1663,7745.787920989904,0,0,0,0
1597,3251.6499352532715,10,0,0,0
1018,6531.100929697732,1,0,1,1
1100,3790.0081566519734,4,1,1,1
1913,422.2269736133274,23,0,0,0
1606,8469.450814616668,21,0,1,0
1765,6904.548602371747,13,1,0,0
1356,1283.482223282621,12,0,0,0
1541,354.77446921202534,15,0,0,0
1760,3653.7563042649863,22,1,1,0
1937,3909.8472437061014,14,0,0,0
1032,6814.1037234056785,2,1,0,0
1969,162.27823638313188,5,1,1,0
1228,458.41818578945305,8,1,0,0
1523,2735.7668091370733,2,1,1,1
1629,2895.9037240553944,12,1,1,0
1861,102.56235032397454,12,1,1,0
1154,1517.1762113906127,21,1,1,0
1422,2632.37661426052,6,0,1,0
1904,4017.2172281646913,4,1,1,1
1245,1140.053085746264,7,1,1,0
1404,1984.38450588265,7,0,1,0
1843,5046.9109836714615,21,0,1,0
1758,9230.505782729399,6,1,1,0
1540,785.3205509998219,18,1,1,0
1160,875.2397876213109,6,1,1,0
1746,8431.155267466902,22,1,1,0
1701,1512.1019714381541,3,0,1,1
1116,3801.2524945801224,9,0,1,0
1270,2842.301256919099,12,1,1,0
1769,1008.885012118541,3,0,1,1
1691,3180.1561476831857,18,0,0,0
1486,3197.557503997661,9,0,0,0
1884,2692.7248011317733,6,0,1,0
1171,314.95117612164813,4,1,1,1
1949,15999.858556883324,2,0,0,1
1273,1534.5599001529642,21,0,0,0
1258,3050.4139123397395,21,1,1,0
1134,6508.405829754016,21,0,1,0
1682,1651.2393523082173,1,1,0,0
1721,4460.666182872672,10,1,1,0
1747,10707.899399168517,9,0,0,1
1421,1333.8721474924089,22,0,1,0
1420,1558.9411059405782,12,1,0,0
1185,7079.881876981101,6,0,1,0
1928,521.7849604070494,9,1,1,0
1363,87.03490642443565,3,1,0,0
1954,7187.030366385065,21,0,1,0
1606,5171.039489006764,19,1,0,0
1377,10789.779621878582,15,1,0,1
1522,180.007378588892,19,0,0,0
1579,509.4387408580464,5,0,1,0
1890,333.84254920469493,8,1,0,0
1721,3450.5012629385774,12,0,1,0
1195,2794.2898136916524,6,1,0,0
1880,1335.7466723984219,17,0,0,0
1097,177.41452197744434,13,1,0,0
1604,3062.138264549951,21,0,0,0
1983,2532.7509224978967,4,0,1,1
1021,359.4035495701265,21,0,1,0
1449,7187.712017693277,12,0,1,0
1171,665.494648365488,23,0,1,0
1382,4081.986887641874,7,1,1,0
1133,6490.449127758639,14,1,1,0
1425,2598.753978522351,18,0,0,0
1024,850.4682430101831,8,1,1,0
1502,1109.9255074326065,5,0,1,0
1184,6508.033988204248,22,1,1,0
1084,1062.5647850771147,13,1,1,0
1566,4113.513682875317,22,1,1,0
1762,13865.48822703466,9,0,1,1
1143,25813.47612753172,8,0,0,1
1862,2287.361542700958,16,1,0,0
1909,5255.697979881015,12,1,1,0
1678,13891.423342561484,16,1,0,1
1411,1408.441169719466,18,1,1,0
1223,872.7000738127499,12,0,0,0
1219,363.90523313917316,8,0,1,0
1178,455.608584156396,0,1,0,0
1630,5763.343977499202,0,0,0,0
1432,2665.465635418466,4,1,1,1
1264,6207.50369960836,7,0,1,0
1953,4674.168884549875,17,1,0,0
1428,3360.224582573274,3,0,1,1
1661,2819.539448094465,21,1,1,0
1415,148.6388980638005,0,0,1,1
1452,6173.6318950149725,14,1,1,0
1726,1623.0404891429846,19,0,1,0
1196,2461.488760843274,3,1,1,1
1553,66.59419795343531,8,1,0,0
1052,8250.06396666496,21,0,1,0
1479,6991.116644508525,23,0,1,0
1442,2351.041361373793,19,0,0,0
1329,2583.360278659968,9,1,0,0
1250,3662.514814425142,23,1,0,0
1806,922.4092770382143,14,1,1,0
1889,752.7609197653608,2,0,0,0
1782,3362.7848653241167,1,1,0,0
1966,330.8593718308754,21,0,0,0
1924,1815.7496143508733,4,1,0,0
1122,2036.315551530649,23,1,0,0
1878,1440.5836311952098,0,1,0,0
1386,614.6888094778622,10,0,0,0
1338,1316.9862441777684,11,1,0,0
1777,1235.463435974482,2,1,1,1
1347,2075.0388218103685,22,0,1,0
1028,3368.845657836449,15,1,0,0
1974,10348.18233906614,13,0,1,1
1034,467.0269366000372,11,1,1,0
1517,6191.108776635474,19,1,1,0
1395,1002.971240476732,15,0,0,0
1622,2684.855869889082,20,1,0,0
1293,2373.847899768771,7,0,1,0
1588,2442.207237630466,16,0,0,0
1348,3855.0997160767247,16,1,1,0
1146,1442.2877671246736,6,1,0,0
1066,1153.0193175036898,14,1,1,0
1903,5748.593917374304,8,1,0,0
1519,745.7496396835886,3,1,0,0
1121,596.2530877436695,7,0,1,0
1339,47.19154499795727,9,0,1,0
1174,709.3619122785936,14,0,1,0
1899,2192.7429958347925,22,0,1,0
1690,2319.8773550705378,17,0,0,0
1596,880.7804964451323,13,1,0,0
1450,225.05709510666102,4,0,1,1
1556,4095.2522497359505,8,0,1,0
1135,4256.147077705021,12,1,0,0
1854,18407.940191866466,18,1,0,1
1015,6908.642526212007,10,1,0,0
1332,7813.587742168801,11,1,0,0
1194,4801.49138801752,2,0,1,1
1495,2867.4567332543347,1,1,1,1
1008,412.7764479743263,22,0,0,0
1827,2921.0707688393186,21,1,0,0
1333,172.74706768321826,14,1,1,0
1332,6496.282519761937,4,0,1,1
1326,1972.3055515902988,6,0,0,0
1014,3586.7525816814555,3,1,1,1
1838,160.97351693981128,4,0,1,1
1613,2292.3086502114334,15,1,0,0
1225,1075.4442861795274,14,1,1,0
1424,1006.2850610663392,15,0,0,0
1789,1481.1972197633568,3,0,0,0
1407,1.9189962085004726,5,0,0,0
1112,1885.7934381195757,17,1,1,0
1996,1999.9053570476544,2,0,1,1
1427,5966.191200262308,21,0,1,0
1000,1785.4796235512963,23,1,0,0
1265,1355.577923207984,4,0,1,1
1490,15746.897144391553,1,0,1,1
1207,2540.387231623878,22,0,0,0
1621,1919.4631505673851,15,0,1,0
1711,2055.155119830887,5,1,1,0
1951,4969.294509988252,14,0,0,0
1368,1249.6223126989914,17,1,1,0
1984,1478.7629320678072,5,1,1,0
1305,4230.204507672053,12,0,1,0
1011,227.35251810120317,23,1,1,0
1344,6011.20292855152,12,0,1,0
1464,1687.423767706638,0,1,1,1
1699,2611.751487548016,15,0,0,0
1665,4249.965783319089,3,1,0,0
1493,927.9509756637743,16,1,0,0
1367,6630.406319629564,17,1,1,0
1845,11622.010808458956,15,1,0,1
1936,2045.2829188940425,0,1,0,0
1419,8290.880521965932,5,1,0,0
1888,3.3877797030056427,10,0,1,0
1790,6739.687144466398,5,1,0,0
1170,1117.7393587756087,16,0,1,0
1133,1119.6999466790792,3,1,0,0
1964,776.6575361658719,13,0,0,0
1426,1143.842318083394,13,1,0,0
1024,720.4288665895765,19,1,0,0
1529,7089.2069377729285,7,1,1,0
1189,6878.609137932611,21,1,0,0
1140,323.4616669648131,1,1,0,0
1554,462.45654051787506,4,1,0,0
1845,5941.910004725268,3,1,1,1
1795,1527.1704214982312,9,1,0,0
1657,556.357397356429,19,0,0,0
1314,2144.1508479055137,23,0,1,0
1443,1616.9966160812698,20,1,1,0
1318,742.1610165542442,2,0,0,0
1440,3826.9673542867895,15,1,0,0
1091,2993.2289601816224,9,0,0,0
1178,314.95380415215567,14,1,0,0
1055,7786.310086426082,3,0,1,1
1154,2452.527700381334,0,0,0,0
1671,863.8642771363401,21,1,0,0
1110,693.1182317070726,14,0,0,0
1136,438.366915735893,9,1,1,0
1231,1658.2645180376885,19,1,1,0
1991,436.9542491543748,21,0,0,0
1467,1612.619950682439,17,1,1,0
1731,483.2202591957354,15,0,0,0
1480,3208.391482411903,20,0,0,0
1067,4614.730701518276,8,0,1,0
1813,2392.3430914643905,23,0,1,0
1248,3418.8360987193923,18,0,1,0
1993,8360.24487238742,16,0,0,0
1322,3051.4137569068894,9,1,1,0
1921,1358.4164575967866,18,0,0,0
1903,1790.676843294562,7,0,1,0
1517,5909.614578391252,18,0,0,0
1975,420.27108927584914,4,1,0,0
1791,1182.4052092865506,1,1,0,0
1431,2583.136262420943,14,1,1,0
1486,3384.644584018883,16,0,1,0
1605,4325.409485034328,9,0,1,0
1428,1149.0866611642389,20,0,0,0
1268,472.977450987098,20,1,1,0
1708,9292.57811800428,21,1,1,0
1536,238.4033246163618,1,1,1,1
1147,302.1318821152196,8,0,1,0
1117,2049.249233301321,1,0,0,0
1849,5132.270288964763,17,1,1,0
1366,4468.3599906199715,11,0,0,0
1849,8327.346224016272,14,1,0,0
1065,458.06426445379185,20,1,0,0
1969,1413.5037542006814,19,1,0,0
1812,994.4510411839888,5,0,0,0
1369,5917.042257542177,17,1,1,0
1174,2010.3705349494749,12,1,1,0
1830,81.64477116096074,3,0,0,0
1587,3692.638769259959,11,0,1,0
1494,1476.4929908001443,8,1,0,0
1972,2272.396463413606,1,0,0,0
1113,6726.9383623363365,15,0,0,0
1110,890.1191061386526,0,0,0,0
1760,824.3554912256692,3,0,1,1
1438,916.2858618389928,14,1,0,0
1714,1237.9585954295069,19,0,1,0
1146,340.6954946091678,0,1,1,1
1034,3584.2430686261337,19,0,1,0
1998,697.3049416500553,14,0,1,0
1308,7816.985056853648,2,1,0,0
1537,728.8386865364276,12,0,1,0
1749,885.6996493776996,17,0,0,0
1013,1057.281487695912,12,1,1,0
1373,4390.019954767046,9,1,0,0
1556,1673.785695360706,19,1,0,0
1427,5133.326130951104,23,0,1,0
1727,4609.31122373795,6,0,1,0
1232,7956.0201933610215,7,0,1,0
1704,4239.198509002498,0,1,0,0
1562,159.92123470866164,17,0,1,0
1938,5447.196522789824,11,1,1,0
1886,8345.377483789653,17,1,1,0
1725,15196.474941039858,23,1,0,1
1662,401.51178378972065,11,1,1,0
1439,2850.1108729947264,19,1,1,0
1501,667.4013375172044,8,0,0,0
1274,913.5067898324102,1,1,1,1
1849,4106.357657465205,13,1,0,0
1075,11405.166031555942,3,1,0,1
1438,2710.534466993146,14,1,0,0
1731,5703.072184098752,16,0,0,0
1859,26.770500274447187,18,0,0,0
1955,111.95828156124614,5,0,0,0
1698,2724.4047731647534,8,1,0,0
1288,1477.8919897136905,16,0,0,0
1914,6615.226953833455,14,0,0,0
1539,1078.530792212595,4,1,0,0
1890,1697.171104354793,17,1,0,0
1691,2251.7518032697926,22,1,0,0
1252,956.6466543737153,3,1,0,0
1125,7174.080644601655,20,1,0,0
1176,1873.8513225283589,23,0,1,0
1036,1655.7534285153645,1,0,0,0
1409,5686.424994542752,18,0,1,0
1610,1121.8051457637177,4,0,1,1
1609,5102.445692689131,3,0,1,1
1126,391.25849952683507,4,1,1,1
1482,605.5721535688244,18,0,1,0
1167,9038.126663078967,12,0,1,0
1591,5543.98945374606,15,0,0,0
1293,1472.5734492423148,11,0,1,0
1844,3052.118312483673,8,0,0,0
1637,8592.543466263287,23,1,0,0
1342,714.2344436220549,15,1,1,0
1309,182.46979847056107,13,0,0,0
1661,2313.1190240856613,21,1,0,0
1527,461.54125307365723,0,0,1,1
1539,622.2502033132697,19,0,0,0
1418,6664.099100793765,22,1,1,0
1443,22.293000793614485,20,1,1,0
1684,5091.858442429526,3,1,1,1
1557,2182.9101545209096,8,0,1,0
1839,2458.134516372206,23,0,1,0
1235,3342.103449243001,18,0,0,0
1438,1693.971633359299,13,1,1,0
1213,368.57781656477556,21,1,1,0
1084,325.49705283602617,11,0,0,0
1793,4211.69154730472,3,1,1,1
1743,749.3680423124331,6,1,1,0
1084,85.51227830805038,16,0,1,0
1920,11678.704344572765,0,1,1,1
1488,11795.37936194463,13,1,1,1
1064,1425.1273275598412,14,0,1,0
1645,77.56568651353372,11,0,1,0
1662,3897.760198223926,11,0,0,0
1626,5333.783791278331,5,1,1,0
1063,400.6411157806796,12,0,0,0
1342,436.66830989260046,15,1,1,0
1938,5181.692839304743,13,0,1,0
1874,7649.579497322344,6,0,1,0
1918,4692.746052637638,15,0,0,0
1351,672.2255147987091,22,1,0,0
1157,1590.6432292334343,8,0,0,0
1588,2755.197052235627,13,0,1,0
1490,524.1084653585282,23,1,1,0
1657,709.4558201627946,6,1,0,0
1854,997.5616671094866,11,0,0,0
1462,2137.0711648864335,2,0,1,1
1224,2144.9815960835626,13,0,1,0
1916,5050.779892749712,18,1,1,0
1312,4195.2247246122815,10,1,0,0
1614,7351.017453538608,4,0,0,0
1918,5367.51946072545,22,0,1,0
1858,878.5966436585845,12,0,1,0
1812,1207.244755876097,9,0,1,0
1939,2081.9820788930015,6,1,0,0
1465,43.12183961728847,16,1,1,0
1087,7027.160520796995,15,1,0,0
1882,136.07245724286102,7,0,0,0
1302,1167.777134531174,16,0,0,0
1679,2526.1584574641975,12,1,1,0
1434,2188.446449347788,10,0,1,0
1681,3187.9396742141544,19,1,0,0
1134,2249.280695985997,17,0,0,0
1049,780.2062637441759,4,0,1,1
1431,673.4765852035399,5,0,0,0
1339,7133.447933189112,19,1,1,0
1346,919.4398998653427,13,0,1,0
1645,989.5867745201322,11,0,1,0
1346,1597.9506516878785,3,1,1,1
1648,450.5099848548856,6,0,0,0
1244,2123.3990853185637,10,0,1,0
1108,3281.1586881091825,19,1,0,0
1824,4625.344690169632,1,0,0,0
1798,3728.7047956630618,3,1,0,0
1532,479.224713604003,6,0,1,0
1089,1826.7884039983896,0,0,1,1
1295,118.05111119677281,14,1,0,0
1111,53.87485738629984,19,0,1,0
1812,1740.1542364518625,21,1,1,0
1588,874.9116289464707,23,0,1,0
1176,3449.9769224065135,7,1,1,0
1342,3864.681630095766,4,0,1,1
1659,6772.942006850366,13,0,0,0
1100,4289.892640058485,17,0,1,0
1757,148.34012682347935,2,0,1,1
1628,1393.8449719350526,1,0,0,0
1603,956.5827680067919,21,1,1,0
1400,1463.928271307971,15,0,0,0
1027,523.3303842065312,13,1,0,0
1936,308.43830407646146,15,1,1,0
1961,2208.0672352635893,10,0,0,0
1536,3822.9852853843954,16,0,0,0
1057,3631.0885510764588,2,0,1,1
1497,1798.6662774416973,22,1,0,0
1296,2216.1851106202216,22,0,1,0
1133,2179.0493452461915,4,0,0,0
1330,3528.784771709555,2,0,1,1
1248,147.33495178344205,14,0,0,0
1549,3712.548524653474,22,0,1,0
1901,2618.263757445878,4,0,1,1
1940,662.3467042718768,21,1,0,0
1074,150.90931356089033,2,0,0,0
1653,344.64304491697936,5,1,1,0
1833,2231.3726353278566,22,1,0,0
1167,4261.521360641968,13,0,0,0
1770,1222.3590401098247,23,0,0,0
1502,1429.8712533154182,1,1,1,1
1884,8160.964233184622,17,0,1,0
1354,718.630967709473,5,0,1,0
1224,328.60573509792954,23,0,0,0
1663,1262.0870319689343,4,0,0,0
1530,4110.343328365746,13,1,0,0
1145,2951.1184905082127,16,1,1,0
1959,1612.5122473013607,10,1,1,0
1240,10036.0848170721,0,0,1,1
1883,3984.036038065198,9,1,1,0
1892,191.57281706590518,8,1,0,0
1343,4095.1423772140897,19,1,0,0
1748,72.99659205375674,11,0,0,0
1034,3152.238995346401,0,0,1,1
1701,709.0011166543504,23,0,0,0
1000,3576.5498147293997,17,0,0,0
1995,1112.2327913510564,11,0,1,0
1152,6190.853588095633,1,1,1,1
1428,1232.5510120443398,0,1,0,0
1944,2900.3518976411224,0,0,1,1
1507,1010.3125941651887,0,0,0,0
1125,7474.762375445353,21,1,0,0
1490,4555.9955935934695,11,1,1,0
1481,836.3766193737395,6,0,1,0
1344,8915.854623477691,3,0,0,0
1911,1325.567008980653,20,0,1,0
1737,3165.494379226952,19,1,1,0
1220,4074.324815807993,3,1,0,0
1914,69.50547047041282,14,0,0,0
1918,9580.161282224768,0,0,0,0
1722,1266.8023173349384,5,1,1,0
1024,631.3442924787437,13,1,1,0
1527,5705.549292604161,13,1,1,0
1181,3641.0522477798368,9,0,0,0
1498,272.2147407627127,6,0,1,0
1840,373.4417045645367,22,0,0,0
1640,3767.818667395474,23,0,1,0
1041,233.18175310736328,22,1,0,0
1914,7473.091753035972,21,1,1,0
1480,4059.0445972359007,11,0,0,0
1929,1226.1260151849185,23,0,0,0
1847,1352.6685601846393,18,0,0,0
1747,2118.673529137606,8,0,0,0
1871,1343.4088793562453,2,0,1,1
1438,4590.058449429683,3,0,1,1
1401,11035.236574831239,12,0,1,1
1545,2634.973344206249,9,0,1,0
1344,1771.9739188983817,13,0,1,0
1892,756.0728672662872,5,0,0,0
1044,3179.0409797041675,7,1,1,0
1645,3471.04687920091,18,1,1,0
1020,3467.363774811851,9,1,0,0
1633,82.06745261931262,21,1,1,0
1069,6881.533232704293,4,0,1,1
1863,1237.9521238497002,4,1,1,1
1872,4089.6766617638978,4,1,0,0
1047,4278.936376114058,8,1,0,0
1490,3154.2271101820725,22,1,1,0
1550,1506.9186671488578,8,1,0,0
1286,2812.42219436383,14,0,1,0
1009,123.0869580054057,8,1,0,0
1541,4305.140559564395,13,1,0,0
1755,314.7106879913795,5,0,1,0
1273,1516.2753274938743,21,1,0,0
1955,328.1684888831464,19,0,1,0
1599,5443.385715964616,7,1,0,0
1755,2397.539722543234,1,0,1,1
1380,3522.806311381125,4,0,0,0
1328,3442.608890395428,16,0,1,0
1478,5528.013424962412,9,1,1,0
1014,426.65932265299506,13,1,1,0
1515,3234.0311814806764,17,0,1,0
1190,2567.9447458199847,0,0,0,0
1167,94.15351220943167,21,0,1,0
1520,674.7713129816356,1,0,0,0
1620,934.1688308136814,3,0,0,0
1136,225.96980544518237,12,0,1,0
1153,1314.211941166842,15,0,1,0
1387,82.73803990212159,4,0,1,1
1208,2416.821797599465,22,0,1,0
1271,712.8722724500263,9,0,0,0
1142,1014.8346423905992,16,1,1,0
1610,7239.599033772854,10,0,1,0
1888,2096.3904238192667,4,1,1,1
1819,940.0826316115774,14,0,1,0
1068,2737.357508784671,3,1,0,0
1246,675.7050915516502,6,0,0,0
1260,231.92532629452495,9,1,0,0
1787,63.38396005596418,22,0,1,0
1078,9080.37160251734,23,0,0,0
1657,3868.7099904356714,3,0,1,1
1622,4827.536062493098,19,1,0,0
1769,11876.986655563982,4,0,1,1
1604,8048.406548924185,4,0,0,0
1524,4005.8137741598653,10,0,1,0
1771,3552.3837672902223,18,1,1,0
1937,1232.2621962613882,4,1,0,0
1620,329.5023612845304,20,0,1,0
1329,2557.9945494043777,7,0,0,0
1188,2575.8581890139612,6,1,0,0
1094,9124.5299204526,7,1,0,0
1616,1753.2593735368312,12,0,1,0
1007,3521.3748622277353,4,0,0,0
1066,2566.7910013143946,17,0,1,0
1495,583.5233492095421,23,1,1,0
1190,2689.9372021416357,8,1,0,0
1365,2330.347613089434,1,0,0,0
1767,2043.0985324869648,15,1,1,0
1520,2161.0799404044806,13,1,1,0
1989,537.3368351757885,16,0,0,0
1116,1867.9416308430916,5,0,1,0
1266,2791.5742077542336,2,0,1,1
1610,2016.7954004088247,16,1,1,0
1484,2012.315333108891,12,1,0,0
1508,242.06130257791168,5,0,0,0
1297,635.0316946798413,7,1,0,0
1908,1161.2818062199144,5,1,1,0
1163,1630.805808657925,15,1,0,0
1375,2703.7441562501417,5,1,0,0
1652,5970.889626953679,16,0,1,0
1267,520.0785653230641,20,1,0,0
1548,45.60903772839815,2,0,0,0
1073,1789.3527805414642,22,1,0,0
1507,1697.4451022604312,11,0,1,0
1072,2408.2247293261717,5,1,1,0
1307,5373.270964159259,20,0,0,0
1198,4863.932618451012,6,0,1,0
1129,316.22583187648286,10,1,0,0
1757,8154.091012653502,8,1,0,0
1823,350.9986100418993,15,0,0,0
1571,3020.0457846245567,4,1,0,0
1790,3347.9434152223994,14,0,1,0
1614,3417.154512089417,20,0,0,0
1807,925.0880356112888,3,0,1,1
1831,1202.9782848693105,4,0,1,1
1486,2386.715198799692,6,1,0,0
1852,667.8841618677901,2,1,0,0
1150,61.55868426618806,3,1,0,0
1668,2477.598683452077,14,1,0,0
1205,1878.028089133729,1,1,1,1
1985,3207.7244501655714,23,0,1,0
1178,475.9343048137693,4,1,1,1
1196,5515.136481657479,6,1,1,0
1734,474.25041900273504,21,1,0,0
1088,6658.694142560879,16,0,0,0
1798,1790.90035267003,7,1,1,0
1433,2394.2250986414597,8,1,1,0
1787,6806.909489840802,9,1,1,0
1747,1069.652205574876,10,1,0,0
1182,602.0444061114358,0,1,0,0
1208,1770.427064511674,14,0,1,0
1492,840.5993185173365,7,1,0,0
1129,2251.3369565257694,18,1,1,0
1664,965.8180874713805,11,1,1,0
1012,5996.119240699522,5,0,0,0
1633,2804.315828648186,9,1,0,0
1870,0.7220961255370937,23,1,1,0
1731,4911.564254502562,4,0,0,0
1105,1202.3836119414618,23,1,0,0
1374,1157.9051599434351,6,0,0,0
1581,1448.9641882378658,6,1,0,0
1706,2984.886181636786,22,0,0,0
1697,1750.5153675288639,21,0,0,0
1098,2971.7140329279628,21,0,1,0
1593,476.2160918298947,8,0,1,0
1586,10536.165390775514,14,1,1,1
1885,3923.628558400291,5,0,1,0
1851,863.874760472292,15,0,0,0
1191,3863.9106353897064,6,1,1,0
1324,2567.1780268134976,14,1,0,0
1978,346.86897356105834,22,0,1,0
1725,588.7616235338479,1,0,1,1
1826,126.55671481179125,7,1,0,0
1955,4970.187230871492,11,0,0,0
1466,2406.909687747935,10,1,1,0
1893,1142.6774290489845,5,1,0,0
1366,405.2088178729857,19,0,0,0
1317,1985.21227305896,12,1,0,0
1143,2234.972489945286,22,1,0,0
1383,3631.4669757178535,15,0,1,0
1215,10513.401298394881,7,1,0,1
1360,1712.4994383715848,16,1,1,0
1323,1562.8006444106595,12,0,1,0
1014,1385.7730858287873,3,1,1,1
1216,5262.071845862549,19,1,1,0
1491,509.9361293271277,9,0,1,0
1950,1263.9279684862279,21,1,1,0
1546,3872.634068583259,19,1,1,0
1182,47.45821475769688,15,1,0,0
1269,1024.8554065085045,16,1,1,0
1944,3077.037736727097,7,0,0,0
1466,617.2082011385808,10,1,0,0
1869,1081.6641062476092,4,0,1,1
1611,1996.8591327582433,20,1,1,0
1518,1644.666548144388,15,0,1,0
1541,336.2397542744004,23,1,0,0
1466,8353.270906362817,7,0,0,0
1304,135.91081768473055,20,0,0,0
1984,4155.797747527054,15,1,1,0
1143,222.30517696804876,3,1,0,0
1110,1889.3669592189206,5,0,1,0
1231,578.6116568922234,20,0,0,0
1690,456.3006379192627,7,0,1,0
1583,403.6745354807595,8,0,1,0
1721,1808.7494751842944,12,0,1,0
1731,2173.820104082737,16,0,0,0
1591,429.47962918212335,8,1,0,0
1499,11646.770868103877,12,1,0,1
1594,894.2717076641563,8,0,0,0
1553,1842.1283120350483,5,0,0,0
1272,731.0704236731771,9,1,1,0
1702,2043.1972403194861,4,0,1,1
1172,4231.965050763781,6,0,1,0
1972,2208.803033184692,10,1,1,0
1006,1009.1419794593206,23,1,0,0
1154,856.6394981719698,8,0,0,0
1521,4268.058627576586,9,1,1,0
1545,377.4998998464477,10,0,1,0
1547,1385.9468325840091,2,1,0,0
1920,492.7944756633716,7,0,0,0
1517,895.1203838114719,16,0,1,0
1919,497.04199987484986,6,0,1,0
1913,6535.068855897245,11,0,0,0
1214,3949.2326879336306,15,1,0,0
1133,2469.2704592623077,14,1,0,0
1284,762.4526283635853,20,1,1,0
1125,2141.438723118064,12,0,1,0
1920,2207.11959052113,17,1,0,0
1438,2677.7499033988147,17,0,1,0
1848,185.8980018360059,23,0,1,0
1685,10824.882874883553,4,1,0,1
1151,1878.9281240407495,13,1,1,0
1330,7832.70680070087,10,0,1,0
1537,29.56959334085197,2,0,1,1
1382,853.2956626304359,16,1,0,0
1114,329.4297665181111,22,1,0,0
1893,4404.025700516858,11,1,1,0
1481,1157.539182557469,2,1,1,1
1283,5506.993166039956,22,1,1,0
1898,5358.263334044625,1,0,1,1
1074,3306.0072211527813,3,0,0,0
1165,3287.883649497878,17,0,1,0
1188,3613.515758886018,19,1,1,0
1077,3360.4011787194854,20,0,1,0
1946,1467.7225684551063,13,1,1,0
1601,3444.9298346244864,7,1,0,0
1687,6830.955823211944,1,1,1,1
1020,1212.977984876705,18,0,0,0
1565,8695.219264200383,9,0,0,0
1183,41.0239840438401,4,0,1,1
1870,1288.1172951044105,10,0,0,0
1221,425.0308103854158,8,1,0,0
1826,406.15302440613266,15,1,0,0
1327,5069.1712266662535,4,0,1,1
1178,7516.613378250063,14,0,0,0
1787,4511.968634051452,13,1,0,0
1111,11267.073702490872,8,0,1,1
1735,731.2978544831274,19,0,0,0
1725,455.2603591522157,4,1,1,1
1058,2206.3093908126953,14,0,1,0
1326,5298.935147794014,8,0,1,0
1904,121.9631845665274,3,0,1,1
1620,16255.130148046317,20,1,1,1
1896,2765.764131781628,20,0,0,0
1668,11581.397473431438,3,0,1,1
1190,1362.7765338815277,19,1,0,0
1199,1837.5996834967682,20,1,0,0
1311,4187.355074764834,21,1,1,0
1707,4720.771299052588,6,1,0,0
1034,795.9347186170025,14,1,0,0
1378,7969.267327617262,21,1,1,0
1386,6061.777767738016,16,1,1,0
1757,55.11917634483612,17,0,1,0
1236,412.8526947907453,6,1,0,0
1615,2056.115102750668,18,1,0,0
1518,1853.8715320981764,9,1,0,0
1282,3697.022754014419,12,0,0,0
1000,281.98068175878126,1,0,1,1
1730,3105.689957336961,21,1,0,0
1463,2874.229659167334,19,1,0,0
1229,798.2298743380298,10,1,1,0
1966,2345.2399470918976,4,0,0,0
1171,753.8853695291115,5,1,1,0
1086,476.716493088018,2,0,0,0
1552,2553.861965728859,0,0,1,1
1122,11379.292308212152,2,1,0,1
1842,811.2296936146853,2,0,1,1
1297,1317.0787794879195,21,1,0,0
1884,889.4550184504844,3,0,0,0
1928,929.6187200535948,6,0,1,0
1689,1553.511110059534,14,0,1,0
1574,3630.531139189731,10,1,1,0
1483,118.73244533946863,17,0,0,0
1164,9448.342842454584,11,0,1,0
1698,142.15507590992647,3,1,1,1
1382,6392.284895246987,23,0,0,0
1208,6743.668593380564,10,0,1,0
1738,2230.0969746774786,5,1,1,0
1431,442.0107392168501,18,1,1,0
1388,2498.2346061196176,17,1,0,0
1559,2971.68667448227,14,0,0,0
1223,5850.696540721536,2,0,0,0
1002,2401.4982068415306,16,0,1,0
1371,1586.5074943262828,0,0,0,0
1686,5465.874162315883,1,0,0,0
1445,11882.34759323831,18,1,0,1
